"analysis_protocol","method","seed","guide","estimate"
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt125",-0.023184
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt127",-0.11087
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt128",-0.077147
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt131",0.053112
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt138",-0.043478
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt140",-0.015115
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt141",0.057794
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt143",-0.037863
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt144",0.14338
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt145",-0.049444
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt146",-0.043885
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt147",0.044277
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt148",0.039488
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt149",0.038213
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt150",0.010667
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt151",-0.019728
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt152",0.026695
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt154",0.020364
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt155",-0.027869
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt156",0.068024
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt157",0.027713
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt158",-0.026458
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt160",0.08193
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt162",0.014824
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt163",0.065766
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt166",0.018843
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt167",0.068805
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt173",0.0036014
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt175",-0.043617
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt176",-0.046381
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt181",0.0053407
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt183",-0.022555
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt185",0.13284
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt186",0.066668
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt187",-0.041947
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt189",0.01035
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt190",-0.043597
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt191",0.003097
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt192",-0.054579
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt194",0.066273
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt195",-0.026084
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt196",-0.025924
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt199",0.10105
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt202",-0.083646
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt205",0.022496
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt208",0.033032
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt210",-0.076359
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt213",-0.0019214
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt214",-0.0068138
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt215",0.07635
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt221",0.039102
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt223",-0.00093951
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt225",-0.053696
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt227",0.030939
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt228",0.0141
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt229",-0.014237
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt230",0.069793
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt231",0.0076761
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt232",-0.099447
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt234",-0.012876
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt238",0.068178
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt241",-0.15272
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt242",0.0953
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt245",0.001822
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt246",0.0094256
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt248",0.059847
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt250",0.13697
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt253",0.047686
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt255",0.00047963
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt258",-0.011785
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt259",0.063395
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt260",0.027484
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt264",0.061662
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt265",-0.099721
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt266",0.043183
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt269",0.11421
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt272",-0.020926
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt273",-0.052573
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt275",-0.046808
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt276",-0.0056487
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt277",-0.017698
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt278",-0.12161
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt279",-0.010184
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt280",0.060126
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt281",0.10196
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt286",-0.01593
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt287",-0.041166
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt289",0.027957
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt290",0.078082
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt292",-0.02007
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt293",-0.029784
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt295",0.075441
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt297",0.023387
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt299",-0.042944
"simcrispr-interaction-v1","MAGeCK-MLE [non-targeting]",20250724,"ntgt300",0.13748
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt1",0.157686301928155
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt4",0.229893909138367
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt9",0.223569759214825
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt15",0.295159992425781
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt17",0.162629619957448
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt18",0.0502639027902141
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt19",0.227900807844824
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt23",0.171769201657702
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt24",0.303515101586048
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt29",0.241151820924563
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt30",0.222466507509121
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt31",0.241358401035628
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt34",0.224324147502256
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt35",0.180876567632582
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt36",0.21432800751143
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt41",0.23265743366253
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt42",0.29097947898169
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt46",0.191976200931753
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt47",0.205493741224872
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt48",0.297308349300428
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt49",0.274438677204916
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt53",0.275523190035284
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt54",0.2110671522529
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt55",0.0389475683057692
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt56",0.260416825904552
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt57",0.181895864860144
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt60",0.229548880434461
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt62",0.116080428848167
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt64",0.209654834387892
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt66",0.213150176178483
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt67",0.246072964174777
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt68",0.132318837039875
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt69",0.112913754056836
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt73",0.161962772420514
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt75",0.133590195152731
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt76",0.260296043244909
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt77",0.183610785439986
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt78",0.139042978733167
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt82",0.22170499942993
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt83",0.26138901778559
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt86",0.222753028170896
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt87",0.19026727732085
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt89",0.11713083570609
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt90",0.122375498084555
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt91",0.176920617199779
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt93",0.153503948839525
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt96",0.208490192730174
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt97",0.185200203448387
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt100",0.153099250462033
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt101",0.192099600621874
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt102",0.256129433858359
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt103",0.132659998468018
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt104",0.204440346915512
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt105",0.257358249218133
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt106",0.177187042066097
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt107",0.193614246000627
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt108",0.30088169639683
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt109",0.312966546563122
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt110",0.204811389460803
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt114",0.267937651563258
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt121",0.295632741192334
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt122",0.248217401517021
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt123",0.166828424514919
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt124",0.216494932894313
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt125",0.180388717287314
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt127",0.106455172342959
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt130",0.116911828631152
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt131",0.204115261718574
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt132",0.205692605646973
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt136",0.201561837793493
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt138",0.218492966274122
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt140",0.0309400798301024
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt145",0.230282762514648
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt146",0.251501254817366
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt148",0.370270401211415
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt150",0.249722353399317
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt153",0.318275651600259
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt155",0.223172190227015
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt156",0.161456404649461
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt158",0.317635417059126
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt160",0.257783193077167
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt161",0.424010832322624
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt163",0.266204797415212
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt164",0.203157947800843
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt165",0.366422460285823
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt166",0.144605629170277
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt169",0.310001313091055
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt174",0.285891529309326
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt176",0.214614080996194
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt177",0.252507417103485
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt181",0.173423271075609
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt182",0.281885904996415
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt183",0.283524954474492
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt186",0.122394840258462
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt187",0.183291613116238
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt190",0.226825115405925
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt192",0.275397815353972
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt195",0.201011115045388
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt197",0.174125395968463
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt198",0.199604635366215
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt199",0.198753636477681
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt200",0.0818457409532852
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt201",0.25109084446498
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt202",0.18149571457369
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt203",0.255873136632436
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt205",0.316765456606571
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt206",0.0320416893543406
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt207",0.199036658818396
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt208",0.206741401056868
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt209",0.146316713475137
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt210",0.210200474320558
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt211",0.274078614064627
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt212",0.22146215042018
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt215",0.168059812503065
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt217",0.11078827051423
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt218",0.0658807582398916
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt219",0.144434404531555
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt222",0.0299072627944134
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt224",0.242081631799058
"simcrispr-interaction-v1","BARCS-original [library]",20250725,"ntgt228",0.223288053047643
