guide,gene,control,HAP1_Day00_R1,HAP1_Day00_R2,HAP1_Day14_R1,HAP1_Day14_R2
gL_050752,DLX2,false,934,836,772,961
gL_050753,DLX2,false,1771,1376,949,1050
gL_050754,DLX2,false,329,628,642,230
gL_050755,SLC1A4,false,850,897,369,527
gL_050756,SLC1A4,false,878,1319,1443,888
gL_050757,SLC1A4,false,985,1160,1142,1083
gL_050759,SLC1A4,false,285,335,196,246
gL_050760,SLC1A4,false,1201,1151,1128,1063
gL_050767,GRIN3B,false,854,743,583,785
gL_050768,GRIN3B,false,752,1011,1151,1178
gL_050769,GRIN3B,false,964,956,1035,748
gL_050770,GRIN3B,false,677,1051,1365,892
gL_050771,GRIN3B,false,639,851,1904,1631
gL_050772,GRIN3B,false,801,756,793,1331
gL_050779,BCL9,false,354,424,323,375
gL_050780,BCL9,false,955,1021,406,474
gL_050781,BCL9,false,1109,840,512,817
gL_050782,BCL9,false,1329,1236,1162,1315
gL_050783,C1orf21,false,1438,1086,1229,1010
gL_050784,C1orf21,false,922,718,621,615
gL_050785,C1orf21,false,884,1095,634,689
gL_050786,C1orf21,false,347,350,512,385
gL_050787,C1orf21,false,822,685,899,1278
gL_050788,WARS2,false,1094,891,734,857
gL_050789,WARS2,false,722,993,686,569
gL_050790,WARS2,false,845,927,677,904
gL_050791,WARS2,false,279,505,648,429
gL_050792,WARS2,false,1013,792,654,986
gL_050793,SLC19A2,false,462,443,409,405
gL_050794,SLC19A2,false,1475,1334,657,667
gL_050795,SLC19A2,false,840,1343,451,548
gL_050796,SLC19A2,false,636,772,520,443
gL_050797,SLC19A2,false,335,607,695,470
gL_050803,TNFAIP3,false,503,390,530,513
gL_050804,TNFAIP3,false,658,900,1043,803
gL_050806,TNFAIP3,false,754,616,364,454
gL_050807,TNFAIP3,false,733,645,405,938
gL_050808,SGK1,false,590,608,825,830
gL_050809,SGK1,false,769,670,341,611
gL_050810,SGK1,false,427,389,505,429
gL_050811,SGK1,false,658,755,771,770
gL_050812,SGK1,false,616,504,160,246
gL_050813,SGK1,false,788,737,831,570
gL_050814,MED28,false,837,1309,210,283
gL_050815,MED28,false,654,790,6,12
gL_050816,MED28,false,582,967,183,129
gL_050817,MED28,false,723,821,17,78
gL_050818,MED28,false,722,1416,39,25
gL_050819,RNF103,false,287,301,390,253
gL_050820,RNF103,false,590,618,638,563
gL_050821,RNF103,false,1179,844,1189,1199
gL_050822,RNF103,false,439,584,452,569
gL_050823,ARMC2,false,783,802,637,799
gL_050824,ARMC2,false,800,534,590,830
gL_050825,ARMC2,false,888,733,923,744
gL_050826,ARMC2,false,898,1044,1253,858
gL_050831,IRF2BPL,false,1631,1813,1566,1012
gL_050832,IRF2BPL,false,1000,1256,1251,621
gL_050833,IRF2BPL,false,585,581,848,642
gL_050834,IRF2BPL,false,758,1025,893,684
gL_050835,IRF2BPL,false,707,664,268,461
gL_050836,IRF2BPL,false,623,825,817,861
gL_050837,FLVCR2,false,1513,1154,649,813
gL_050838,FLVCR2,false,535,591,435,801
gL_050839,FLVCR2,false,890,852,660,640
gL_050840,FLVCR2,false,652,606,918,840
gL_050841,FLVCR2,false,1350,905,941,1165
gL_050842,C10orf95,false,790,1222,7034,2231
gL_050843,C10orf95,false,1163,1129,775,959
gL_050844,C10orf95,false,917,1190,715,672
gL_050845,C10orf95,false,885,1204,1354,1146
gL_050846,C10orf95,false,959,770,703,930
gL_050847,C10orf95,false,1133,1273,1333,1091
gL_050854,HOXB7,false,1145,750,814,856
gL_050855,HOXB7,false,720,799,837,627
gL_050857,HOXB7,false,917,927,1099,729
gL_050858,HOXB7,false,829,953,1087,776
gL_050859,HOXB7,false,1524,1253,1246,1419
gL_050860,DUSP1,false,1544,951,907,1419
gL_050861,DUSP1,false,660,936,678,602
gL_050862,DUSP1,false,1095,980,557,947
gL_050863,DUSP1,false,1012,1425,970,1089
gL_050864,DUSP1,false,949,1137,706,693
gL_050865,DUSP1,false,776,639,802,708
gL_050870,CCDC170,false,767,796,970,947
gL_050871,CCDC170,false,855,831,852,857
gL_050872,CCDC170,false,470,630,595,342
gL_050873,CCDC170,false,518,573,327,295
gL_050874,TTLL2,false,431,460,315,432
gL_050875,TTLL2,false,534,518,728,444
gL_050876,TTLL2,false,1427,1457,1141,965
gL_050877,TTLL2,false,1038,891,543,698
gL_050878,TTLL2,false,955,1031,887,831
gL_050879,TTLL2,false,1002,843,707,1131
gL_050880,ELF1,false,568,735,363,413
gL_050881,ELF1,false,920,565,967,1355
gL_050882,ELF1,false,363,573,583,616
gL_050883,ELF1,false,623,526,403,370
gL_050884,ELF1,false,703,548,459,532
gL_050885,LUC7L3,false,264,513,182,60
gL_050886,LUC7L3,false,482,632,756,437
gL_050887,LUC7L3,false,509,658,621,766
gL_050888,LUC7L3,false,677,1155,31,21
gL_050889,NCAPH,false,257,151,294,294
gL_050890,NCAPH,false,671,607,550,476
gL_050891,NCAPH,false,902,633,740,1118
gL_050892,NCAPH,false,1259,1190,834,628
gL_050893,NCAPH,false,463,792,626,521
gL_050894,NCAPH,false,764,833,62,181
gL_050906,TAS2R7,false,711,660,2023,1430
gL_050907,TAS2R7,false,549,590,537,486
gL_050908,TAS2R7,false,657,518,636,506
gL_050909,TAS2R7,false,754,680,913,674
gL_050910,TAS2R7,false,445,397,171,373
gL_050911,MAPK8IP1,false,771,805,986,1073
gL_050912,MAPK8IP1,false,478,668,1007,498
gL_050913,MAPK8IP1,false,1046,817,1047,1188
gL_050914,MAPK8IP1,false,1102,883,396,768
gL_050915,MAPK8IP1,false,691,663,669,658
gL_050916,CPXM2,false,186,162,278,249
gL_050917,CPXM2,false,781,935,620,707
gL_050918,CPXM2,false,978,925,908,1123
gL_050919,CPXM2,false,1140,1033,1406,1249
gL_050920,ACVR2A,false,414,688,514,424
gL_050921,ACVR2A,false,987,868,727,679
gL_050922,ACVR2A,false,930,1049,659,635
gL_050923,ACVR2A,false,545,468,250,554
gL_050924,ACVR2A,false,623,616,650,819
gL_050925,MRPS2,false,1156,1741,1367,901
gL_050926,MRPS2,false,1259,1173,1129,989
gL_050927,MRPS2,false,448,566,784,872
gL_050928,MRPS2,false,563,955,1142,698
gL_050929,MRPS2,false,799,1064,489,555
gL_050930,MRPS2,false,423,1068,14,22
gL_050931,COPA,false,226,425,1,4
gL_050933,COPA,false,211,778,4,4
gL_050935,COPA,false,678,756,84,132
gL_050936,COPA,false,432,1265,4,3
gL_050943,KIAA0087,false,1243,1274,1044,944
gL_050944,KIAA0087,false,713,694,771,783
gL_050945,KIAA0087,false,877,710,1189,1201
gL_050946,KIAA0087,false,874,1326,1830,1134
gL_050947,KIAA0087,false,683,750,666,532
gL_050948,KIAA0087,false,875,1286,1459,1123
gL_050949,INHBA,false,1637,1696,1878,1259
gL_050950,INHBA,false,801,1127,807,768
gL_050951,INHBA,false,730,753,650,833
gL_050952,INHBA,false,1460,1586,1316,1347
gL_050953,INHBA,false,1357,1317,1823,1160
gL_050954,INHBA,false,1208,1296,1602,1129
gL_050955,TWIST1,false,1151,1191,868,906
gL_050957,TWIST1,false,1398,954,1191,1141
gL_050958,TWIST1,false,200,110,76,310
gL_050959,TWIST1,false,1091,789,1384,1236
gL_050961,NEUROG3,false,465,290,284,364
gL_050962,NEUROG3,false,973,832,1030,1146
gL_050963,NEUROG3,false,548,713,683,717
gL_050964,NEUROG3,false,1158,761,905,1012
gL_050965,NEUROG3,false,774,1101,1061,791
gL_050966,NEUROG3,false,405,423,434,379
gL_050967,DYNLL1,false,614,1801,26,26
gL_050968,DYNLL1,false,541,1428,45,97
gL_050969,DYNLL1,false,742,1363,836,413
gL_050970,DYNLL1,false,476,854,331,264
gL_050971,DYNLL1,false,895,1040,1121,936
gL_050972,DYNLL1,false,933,1589,1040,944
gL_050979,ATP7B,false,1096,1300,1565,1280
gL_050980,ATP7B,false,797,724,505,1096
gL_050981,ATP7B,false,858,731,705,913
gL_050982,ATP7B,false,627,703,567,429
gL_050983,ATP7B,false,651,641,1254,1007
gL_050984,ATP7B,false,1142,774,928,1109
gL_050985,NEUROD4,false,367,385,813,768
gL_050986,NEUROD4,false,927,906,1437,1092
gL_050987,NEUROD4,false,622,903,489,1018
gL_050988,NEUROD4,false,500,551,376,469
gL_050989,NEUROD4,false,1235,1062,571,750
gL_050990,HOXC13,false,1333,1170,1543,759
gL_050991,HOXC13,false,772,887,663,887
gL_050992,HOXC13,false,1177,1168,817,1060
gL_050994,HOXC13,false,1429,1294,1409,1169
gL_050995,HOXC13,false,899,1121,1629,1165
gL_051001,NRK,false,719,843,651,544
gL_051002,NRK,false,1472,890,829,1524
gL_051003,NRK,false,585,833,1466,1209
gL_051004,NRK,false,408,419,900,687
gL_051005,NRK,false,1688,1408,1131,1158
gL_051006,NRK,false,1164,824,521,957
gL_051007,BATF3,false,1301,1053,1076,1825
gL_051008,BATF3,false,1044,880,1567,1166
gL_051009,BATF3,false,2918,2330,1829,2702
gL_051010,BATF3,false,1255,1205,930,1113
gL_051011,BATF3,false,782,1173,1692,1669
gL_051012,BATF3,false,1236,1381,1644,1564
gL_051023,PLCG1,false,1299,1780,1171,741
gL_051024,PLCG1,false,969,1067,1143,940
gL_051025,PLCG1,false,445,388,450,386
gL_051026,PLCG1,false,905,681,797,1067
gL_051028,PTGIS,false,847,641,506,960
gL_051029,PTGIS,false,1839,1535,1264,1687
gL_051030,PTGIS,false,756,1047,1529,995
gL_051031,PTGIS,false,1473,1690,1966,1952
gL_051032,PTGIS,false,1233,1106,705,919
gL_051033,SNAI1,false,603,569,501,1001
gL_051034,SNAI1,false,1633,1747,1365,1073
gL_051035,SNAI1,false,516,483,509,622
gL_051036,SNAI1,false,1055,1027,778,957
gL_051037,SNAI1,false,903,981,794,1079
gL_051038,SNAI1,false,658,685,787,844
gL_051039,PEPD,false,654,737,860,595
gL_051040,PEPD,false,1002,1250,828,1278
gL_051041,PEPD,false,956,1034,866,757
gL_051042,PEPD,false,642,563,928,1061
gL_051043,PEPD,false,1337,825,528,938
gL_051044,BTN1A1,false,1091,680,295,710
gL_051045,BTN1A1,false,599,463,712,645
gL_051046,BTN1A1,false,1372,1340,1612,1024
gL_051047,BTN1A1,false,612,687,1055,1043
gL_051053,SOX4,false,1232,1272,1302,1355
gL_051054,SOX4,false,1426,1297,1363,963
gL_051055,SOX4,false,798,737,541,610
gL_051056,SOX4,false,1445,1219,1242,1382
gL_051057,SOX4,false,1046,1427,2300,1760
gL_051058,NRN1,false,941,496,548,915
gL_051059,NRN1,false,263,214,375,444
gL_051060,NRN1,false,467,552,315,460
gL_051061,NRN1,false,535,835,694,704
gL_051062,NRN1,false,755,505,404,505
gL_051063,NRN1,false,842,693,968,1228
gL_051064,GOT2,false,966,765,660,610
gL_051065,GOT2,false,1177,1187,873,766
gL_051066,GOT2,false,388,513,155,235
gL_051067,GOT2,false,1034,699,304,498
gL_051068,GOT2,false,1064,1153,1307,1442
gL_051069,GOT2,false,1120,1191,1348,1171
gL_051071,RAP2A,false,806,841,1093,610
gL_051072,RAP2A,false,445,430,433,316
gL_051073,RAP2A,false,1038,1197,1666,894
gL_051074,RAP2A,false,712,951,830,741
gL_051076,EFNB2,false,655,831,614,422
gL_051077,EFNB2,false,413,591,336,424
gL_051078,EFNB2,false,310,263,160,301
gL_051079,EFNB2,false,1114,1186,1663,1444
gL_051080,EFNB2,false,560,724,603,549
gL_051081,EFNB2,false,964,1102,1336,804
gL_051082,NIN,false,846,676,902,874
gL_051083,NIN,false,1141,1228,854,671
gL_051084,NIN,false,629,683,1037,594
gL_051085,NIN,false,838,512,444,721
gL_051086,SOX9,false,968,1013,650,954
gL_051088,SOX9,false,1718,1509,1632,1373
gL_051089,SOX9,false,1324,1457,906,775
gL_051090,SOX9,false,1127,1422,732,865
gL_051091,SOX9,false,802,632,1310,902
gL_051092,INSIG2,false,501,417,795,613
gL_051093,INSIG2,false,666,612,1240,955
gL_051094,INSIG2,false,1411,1255,862,882
gL_051095,INSIG2,false,743,881,662,477
gL_051096,INSIG2,false,967,1199,1525,1131
gL_051097,INSIG2,false,901,1021,1024,1168
gL_051098,CLPP,false,834,731,762,701
gL_051099,CLPP,false,326,319,50,282
gL_051100,CLPP,false,609,683,251,303
gL_051101,CLPP,false,577,631,365,283
gL_051102,CLPP,false,814,924,315,251
gL_051103,CLPP,false,810,869,495,756
gL_051104,C3,false,851,874,471,694
gL_051105,C3,false,874,705,1250,1143
gL_051106,C3,false,685,579,835,995
gL_051107,C3,false,743,904,678,671
gL_051108,C3,false,771,608,672,784
gL_051109,C3,false,420,787,929,640
gL_051110,CD93,false,780,937,966,1129
gL_051111,CD93,false,1324,1565,1254,1333
gL_051112,CD93,false,342,481,483,443
gL_051113,CD93,false,1010,1085,1159,898
gL_051114,CD93,false,1203,1464,758,1138
gL_051115,PSMF1,false,494,338,273,473
gL_051116,PSMF1,false,559,834,209,147
gL_051117,PSMF1,false,784,885,638,775
gL_051118,PSMF1,false,705,895,1487,1615
gL_051119,PSMF1,false,1038,957,809,938
gL_051120,PSMF1,false,1309,1213,606,649
gL_051121,TMX4,false,1030,867,1100,1108
gL_051122,TMX4,false,968,734,564,770
gL_051123,TMX4,false,820,665,1003,1035
gL_051124,TMX4,false,799,939,1173,877
gL_051125,TMX4,false,81,114,192,152
gL_051126,CCR7,false,599,595,508,404
gL_051127,CCR7,false,1146,960,753,741
gL_051128,CCR7,false,676,752,1078,1130
gL_051129,CCR7,false,375,432,164,241
gL_051130,CCR7,false,706,679,810,833
gL_051131,CCR7,false,845,434,348,902
gL_051132,TSKS,false,822,736,579,707
gL_051133,TSKS,false,1297,1096,1121,1216
gL_051134,TSKS,false,1020,1151,1834,1094
gL_051135,TSKS,false,732,838,528,1103
gL_051136,TSKS,false,1286,899,743,906
gL_051142,AHDC1,false,1565,2152,2036,1978
gL_051143,AHDC1,false,562,739,587,469
gL_051144,AHDC1,false,259,290,350,242
gL_051145,AHDC1,false,246,361,444,324
gL_051146,AHDC1,false,1418,1048,966,963
gL_051147,AHDC1,false,924,791,1078,1968
gL_051154,DLGAP5,false,276,120,171,453
gL_051155,DLGAP5,false,553,573,393,473
gL_051156,DLGAP5,false,934,782,1136,899
gL_051157,DLGAP5,false,873,481,331,404
gL_051158,DLGAP5,false,483,719,55,30
gL_051159,TBPL2,false,850,382,528,1094
gL_051160,TBPL2,false,901,890,472,610
gL_051161,TBPL2,false,1135,1275,1993,1700
gL_051162,TBPL2,false,159,239,320,248
gL_051164,TBPL2,false,1024,994,1370,1378
gL_051165,CANX,false,754,1209,1083,534
gL_051166,CANX,false,306,672,2,5
gL_051167,CANX,false,912,1178,985,656
gL_051168,CANX,false,555,634,217,264
gL_051169,CANX,false,213,670,1,2
gL_051170,CANX,false,357,554,814,233
gL_051171,TRAF2,false,991,929,389,498
gL_051172,TRAF2,false,941,673,619,715
gL_051173,TRAF2,false,1402,1411,750,1198
gL_051174,TRAF2,false,1183,1127,1237,1490
gL_051175,TRAF2,false,1575,1304,697,899
gL_051176,TRAF2,false,1259,1058,843,940
gL_051177,YEATS4,false,635,580,746,733
gL_051178,YEATS4,false,596,739,1029,602
gL_051179,YEATS4,false,427,542,331,393
gL_051180,YEATS4,false,1011,1061,1367,1143
gL_051181,YEATS4,false,716,632,945,873
gL_051182,YEATS4,false,695,756,641,680
gL_051183,HSPB1,false,621,1013,675,488
gL_051184,HSPB1,false,803,1293,300,288
gL_051185,HSPB1,false,833,767,1387,1022
gL_051186,HSPB1,false,730,669,563,583
gL_051187,PTPN12,false,509,611,591,636
gL_051188,PTPN12,false,520,593,482,257
gL_051189,PTPN12,false,1097,1120,920,773
gL_051191,PTPN12,false,816,409,376,811
gL_051192,ZFP36,false,645,461,381,579
gL_051193,ZFP36,false,502,363,419,500
gL_051194,ZFP36,false,681,395,444,831
gL_051195,ZFP36,false,659,667,696,1036
gL_051196,ZFP36,false,635,919,630,466
gL_051197,ZFP36,false,1988,2051,2034,1739
gL_051204,CYTH4,false,1394,1053,1001,1156
gL_051205,CYTH4,false,337,435,495,300
gL_051206,CYTH4,false,1125,700,557,805
gL_051207,CYTH4,false,478,368,200,388
gL_051208,CYTH4,false,755,980,837,677
gL_051216,ATP6V1F,false,826,672,946,596
gL_051217,ATP6V1F,false,1035,1290,1750,1565
gL_051219,ATP6V1F,false,555,653,293,283
gL_051220,ATP6V1F,false,832,1036,1026,612
gL_051221,ATP6V1F,false,1297,1543,2199,2133
gL_051222,MTX2,false,705,1084,250,163
gL_051223,MTX2,false,846,998,250,345
gL_051224,MTX2,false,650,599,784,816
gL_051225,MTX2,false,533,1038,162,188
gL_051226,HOXD11,false,931,867,967,1162
gL_051227,HOXD11,false,1019,909,786,899
gL_051228,HOXD11,false,722,546,636,914
gL_051230,HOXD11,false,805,1038,1088,923
gL_051241,MYOD1,false,959,853,860,1015
gL_051242,MYOD1,false,1257,1083,1450,1866
gL_051243,MYOD1,false,312,795,496,457
gL_051244,MYOD1,false,1254,1332,1947,1806
gL_051245,MYOD1,false,697,815,644,595
gL_051246,MYOD1,false,872,766,720,584
gL_051253,MRM1,false,714,700,580,496
gL_051254,MRM1,false,431,571,610,402
gL_051255,MRM1,false,1577,1467,856,797
gL_051256,MRM1,false,885,828,835,902
gL_051257,MRM1,false,749,532,607,519
gL_051264,ERI1,false,861,546,515,726
gL_051265,ERI1,false,511,478,360,494
gL_051266,ERI1,false,226,117,163,250
gL_051267,ERI1,false,753,872,765,1076
gL_051268,ERI1,false,490,447,412,536
gL_051269,ERI1,false,680,645,550,474
gL_051270,DHRS2,false,649,1169,1011,995
gL_051271,DHRS2,false,1074,1088,677,896
gL_051272,DHRS2,false,548,651,523,610
gL_051273,DHRS2,false,381,388,199,306
gL_051274,DHRS2,false,569,568,303,255
gL_051281,CDO1,false,1087,1098,875,892
gL_051282,CDO1,false,1037,814,813,857
gL_051283,CDO1,false,843,839,660,834
gL_051284,CDO1,false,1069,1517,1723,727
gL_051285,CDO1,false,855,930,1057,591
gL_051286,CDO1,false,593,1003,1128,642
gL_051292,ASH2L,false,656,870,2356,1683
gL_051294,ASH2L,false,596,691,4593,3123
gL_051295,ASH2L,false,320,366,1596,1608
gL_051296,ASH2L,false,297,428,1095,515
gL_051297,ASH2L,false,834,1301,3039,2284
gL_051298,SALL1,false,881,980,921,564
gL_051299,SALL1,false,323,548,251,266
gL_051300,SALL1,false,1391,940,889,1456
gL_051301,SALL1,false,867,756,781,849
gL_051302,SALL1,false,1046,1096,1078,890
gL_051303,ZC3H14,false,642,787,320,369
gL_051304,ZC3H14,false,580,424,227,377
gL_051305,ZC3H14,false,652,792,375,318
gL_051306,ZC3H14,false,599,435,268,317
gL_051307,ZC3H14,false,672,606,964,498
gL_051308,ZC3H14,false,1334,1067,1197,1265
gL_051309,SAMD4A,false,906,1038,1324,822
gL_051310,SAMD4A,false,724,681,708,759
gL_051311,SAMD4A,false,531,789,482,419
gL_051312,SAMD4A,false,917,1083,1281,1105
gL_051313,SAMD4A,false,1329,1457,1079,1058
gL_051314,SAMD4A,false,1165,1360,746,1094
gL_051315,ENOSF1,false,429,649,37,71
gL_051316,ENOSF1,false,1686,1679,1406,1160
gL_051317,ENOSF1,false,558,685,824,532
gL_051318,ENOSF1,false,1378,963,415,782
gL_051319,ENOSF1,false,1132,1175,1055,1110
gL_051320,ENOSF1,false,839,580,535,449
gL_051328,HCN2,false,1396,1566,1507,1008
gL_051329,HCN2,false,707,717,418,576
gL_051330,HCN2,false,1967,1506,1871,2089
gL_051331,HCN2,false,1107,967,867,1366
gL_051332,GRHL2,false,1300,859,723,1002
gL_051333,GRHL2,false,1228,1181,1145,1241
gL_051335,GRHL2,false,488,509,657,839
gL_051336,GRHL2,false,1142,932,628,688
gL_051337,GRHL2,false,939,972,1593,1479
gL_051344,DHX35,false,276,174,233,329
gL_051345,DHX35,false,874,824,682,665
gL_051346,DHX35,false,408,1005,4,5
gL_051347,DHX35,false,487,354,376,333
gL_051348,DHX35,false,1010,1094,260,254
gL_051349,DHX35,false,466,470,396,666
gL_051350,APOE,false,598,678,266,463
gL_051351,APOE,false,1721,1313,1488,1408
gL_051353,APOE,false,1849,1679,1782,1382
gL_051355,APOE,false,1177,944,1288,1118
gL_051356,APOC1,false,812,1025,684,632
gL_051357,APOC1,false,716,885,998,958
gL_051358,APOC1,false,805,712,1010,831
gL_051359,APOC1,false,773,795,443,583
gL_051360,APOC1,false,899,705,568,842
gL_051361,APOC1,false,726,585,329,549
gL_051362,ALLC,false,466,301,167,270
gL_051363,ALLC,false,1367,1108,1023,1296
gL_051364,ALLC,false,921,983,735,1057
gL_051365,ALLC,false,620,375,435,712
gL_051366,ALLC,false,270,395,586,377
gL_051367,INF2,false,880,542,520,1150
gL_051368,INF2,false,865,757,722,857
gL_051369,INF2,false,1408,1191,699,909
gL_051370,INF2,false,1122,1128,743,670
gL_051386,LSM7,false,492,1005,58,31
gL_051387,LSM7,false,458,830,83,89
gL_051388,LSM7,false,519,1542,23,23
gL_051389,LSM7,false,994,998,1193,941
gL_051390,LSM7,false,801,1111,110,169
gL_051391,LSM7,false,307,733,62,36
gL_051392,ZSWIM6,false,1167,1053,1106,1223
gL_051393,ZSWIM6,false,660,455,284,677
gL_051394,ZSWIM6,false,1046,689,1016,1302
gL_051395,ZSWIM6,false,925,687,492,1057
gL_051396,ZSWIM6,false,950,767,1703,1383
gL_051397,ZSWIM6,false,893,1189,1153,1139
gL_051398,PXDN,false,851,654,431,812
gL_051399,PXDN,false,1015,1384,1274,1246
gL_051400,PXDN,false,733,808,1197,1015
gL_051401,PXDN,false,423,590,336,497
gL_051402,PXDN,false,1337,1051,1063,1355
gL_051415,ATXN10,false,699,1082,94,146
gL_051416,ATXN10,false,272,1103,46,10
gL_051417,ATXN10,false,376,375,249,203
gL_051418,ATXN10,false,1012,625,377,499
gL_051419,ATXN10,false,1171,1035,207,486
gL_051420,ATXN10,false,854,801,944,1021
gL_051421,TUBGCP2,false,548,701,124,106
gL_051422,TUBGCP2,false,479,853,36,19
gL_051423,TUBGCP2,false,431,751,54,29
gL_051424,TUBGCP2,false,431,733,80,47
gL_051425,TUBGCP2,false,398,429,144,181
gL_051426,TUBGCP2,false,472,820,26,31
gL_051427,MNX1,false,1215,1468,1072,922
gL_051429,MNX1,false,967,809,1065,1205
gL_051431,MNX1,false,399,543,876,830
gL_051432,MNX1,false,1366,1298,921,1128
gL_051433,ZNF337,false,884,873,454,849
gL_051434,ZNF337,false,355,515,347,279
gL_051437,ZNF337,false,622,598,424,385
gL_051438,ZNF337,false,661,792,701,983
gL_051439,CEP85,false,1108,1764,490,549
gL_051440,CEP85,false,930,631,236,430
gL_051441,CEP85,false,1182,891,1006,772
gL_051442,CEP85,false,484,360,114,436
gL_051443,CEP85,false,1376,1305,849,931
gL_051444,CEP85,false,244,110,132,286
gL_051445,TAF4,false,659,771,3426,2286
gL_051446,TAF4,false,1244,1623,5238,4364
gL_051447,TAF4,false,1061,1044,2896,2487
gL_051448,TAF4,false,600,506,1356,1279
gL_051449,TAF4,false,761,1804,3146,1116
gL_051450,GATA5,false,879,1036,882,672
gL_051451,GATA5,false,847,763,2117,1261
gL_051452,GATA5,false,803,994,833,895
gL_051453,GATA5,false,740,753,1064,982
gL_051454,GATA5,false,878,781,871,746
gL_051455,GATA5,false,1813,1288,1066,1751
gL_051456,RBBP8NL,false,1837,1516,1403,1280
gL_051457,RBBP8NL,false,853,1048,1066,926
gL_051458,RBBP8NL,false,909,549,511,864
gL_051459,RBBP8NL,false,448,524,390,341
gL_051460,RBBP8NL,false,950,1073,933,768
gL_051461,LAMA5,false,949,997,819,751
gL_051462,LAMA5,false,581,867,806,612
gL_051463,LAMA5,false,1192,1148,1349,946
gL_051464,LAMA5,false,993,906,479,999
gL_051465,LAMA5,false,1323,1267,1275,1082
gL_051466,LAMA5,false,795,970,1471,1286
gL_051473,ZNF426,false,564,795,1314,632
gL_051474,ZNF426,false,678,680,849,700
gL_051475,ZNF426,false,414,558,636,486
gL_051476,ZNF426,false,997,1208,1126,1089
gL_051477,ZNF426,false,561,471,382,596
gL_051478,ZNF426,false,425,297,254,389
gL_051485,PKDREJ,false,1031,1344,889,775
gL_051486,PKDREJ,false,762,970,1023,912
gL_051487,PKDREJ,false,639,621,644,524
gL_051488,PKDREJ,false,622,523,452,472
gL_051489,GFAP,false,729,916,861,775
gL_051490,GFAP,false,898,985,847,728
gL_051491,GFAP,false,848,1089,677,879
gL_051492,GFAP,false,772,949,800,966
gL_051493,GFAP,false,943,819,976,796
gL_051494,GFAP,false,871,1402,1771,1108
gL_051495,TBC1D5,false,424,380,469,425
gL_051496,TBC1D5,false,961,673,645,1076
gL_051497,TBC1D5,false,452,386,638,357
gL_051498,TBC1D5,false,1120,1102,1840,1129
